kind,group_size,arrival_wait_ns,rank,service_ns,group_end_ns,round,behavior,observed_ranks,group_first_start_ns,completion_advance_ns,start_ns,group_ready_ns,iteration,end_ns,group_key,pp_stage,payload_bytes,dependency,dependency_lag_ns,service_scale,predicted_start_ns,predicted_group_ready_ns,predicted_service_ns,predicted_group_end_ns,predicted_completion_advance_ns,predicted_end_ns
dp_ag0,16,1445067,56,7502805,1785477765034526186,0,dp_param_allgather,16,1785477765025299474,8460,1785477765025578314,1785477765027023381,55,1785477765034517726,dp_param_allgather:pg=7,3,98621440,world_rs_done,28902057,1.0,1785477765003718525,1785477765005163592,7502805,1785477765012666397,8460,1785477765012657937
dp_ag0,16,1357908,57,7502805,1785477765034526186,0,dp_param_allgather,16,1785477765025299474,13399,1785477765025665473,1785477765027023381,55,1785477765034512787,dp_param_allgather:pg=7,3,98621440,world_rs_done,28989216,1.0,1785477765003805684,1785477765005163592,7502805,1785477765012666397,13399,1785477765012652998
dp_ag0,16,1486423,58,7502805,1785477765034526186,0,dp_param_allgather,16,1785477765025299474,59740,1785477765025536958,1785477765027023381,55,1785477765034466446,dp_param_allgather:pg=7,3,98621440,world_rs_done,28860701,1.0,1785477765003677169,1785477765005163592,7502805,1785477765012666397,59740,1785477765012606657
dp_ag0,16,1101323,59,7502805,1785477765034526186,0,dp_param_allgather,16,1785477765025299474,9955,1785477765025922058,1785477765027023381,55,1785477765034516231,dp_param_allgather:pg=7,3,98621440,world_rs_done,29245801,1.0,1785477765004062269,1785477765005163592,7502805,1785477765012666397,9955,1785477765012656442
dp_ag0,16,1594306,60,7502805,1785477765034526186,0,dp_param_allgather,16,1785477765025299474,32005,1785477765025429075,1785477765027023381,55,1785477765034494181,dp_param_allgather:pg=7,3,98621440,world_rs_done,28752818,1.0,1785477765003569286,1785477765005163592,7502805,1785477765012666397,32005,1785477765012634392
dp_ag0,16,1402354,61,7502805,1785477765034526186,0,dp_param_allgather,16,1785477765025299474,0,1785477765025621027,1785477765027023381,55,1785477765034526186,dp_param_allgather:pg=7,3,98621440,world_rs_done,28944770,1.0,1785477765003761238,1785477765005163592,7502805,1785477765012666397,0,1785477765012666397
dp_ag0,16,1227455,62,7502805,1785477765034526186,0,dp_param_allgather,16,1785477765025299474,70272,1785477765025795926,1785477765027023381,55,1785477765034455914,dp_param_allgather:pg=7,3,98621440,world_rs_done,29119669,1.0,1785477765003936137,1785477765005163592,7502805,1785477765012666397,70272,1785477765012596125
dp_ag0,16,1163977,63,7502805,1785477765034526186,0,dp_param_allgather,16,1785477765025299474,54372,1785477765025859404,1785477765027023381,55,1785477765034471814,dp_param_allgather:pg=7,3,98621440,world_rs_done,29183147,1.0,1785477765003999615,1785477765005163592,7502805,1785477765012666397,54372,1785477765012612025
dp_ag1,16,8453999,48,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,63624,1785477765176243437,1785477765184697436,55,1785477765192007919,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,88069910,1.0,1785477765154383648,1785477765162837647,7374107,1785477765170211754,63624,1785477765170148130
dp_ag1,16,866307,49,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,52032,1785477765183831129,1785477765184697436,55,1785477765192019511,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87434514,1.0,1785477765161971340,1785477765162837647,7374107,1785477765170211754,52032,1785477765170159722
dp_ag1,16,9113970,50,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,65669,1785477765175583466,1785477765184697436,55,1785477765192005874,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87212443,1.0,1785477765153723677,1785477765162837647,7374107,1785477765170211754,65669,1785477765170146085
dp_ag1,16,9296166,51,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,48346,1785477765175401270,1785477765184697436,55,1785477765192023197,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87039807,1.0,1785477765153541481,1785477765162837647,7374107,1785477765170211754,48346,1785477765170163408
dp_ag1,16,9253123,52,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,90110,1785477765175444313,1785477765184697436,55,1785477765191981433,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87075970,1.0,1785477765153584524,1785477765162837647,7374107,1785477765170211754,90110,1785477765170121644
dp_ag1,16,0,53,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,56135,1785477765184697436,1785477765184697436,55,1785477765192015408,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87825905,1.0,1785477765162837647,1785477765162837647,7374107,1785477765170211754,56135,1785477765170155619
dp_ag1,16,8256629,54,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,48397,1785477765176440807,1785477765184697436,55,1785477765192023146,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87840232,1.0,1785477765154581018,1785477765162837647,7374107,1785477765170211754,48397,1785477765170163357
dp_ag1,16,9813565,55,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,43493,1785477765174883871,1785477765184697436,55,1785477765192028050,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,86863579,1.0,1785477765153024082,1785477765162837647,7374107,1785477765170211754,43493,1785477765170168261
dp_ag1,16,9092665,56,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,2028,1785477765175604771,1785477765184697436,55,1785477765192069515,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87327927,1.0,1785477765153744982,1785477765162837647,7374107,1785477765170211754,2028,1785477765170209726
dp_ag1,16,1406107,57,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,30100,1785477765183291329,1785477765184697436,55,1785477765192041443,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,86838023,1.0,1785477765161431540,1785477765162837647,7374107,1785477765170211754,30100,1785477765170181654
dp_ag1,16,8457299,58,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,0,1785477765176240137,1785477765184697436,55,1785477765192071543,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87859318,1.0,1785477765154380348,1785477765162837647,7374107,1785477765170211754,0,1785477765170211754
dp_ag1,16,8232889,59,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,37380,1785477765176464547,1785477765184697436,55,1785477765192034163,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,88107064,1.0,1785477765154604758,1785477765162837647,7374107,1785477765170211754,37380,1785477765170174374
dp_ag1,16,7639971,60,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,24795,1785477765177057465,1785477765184697436,55,1785477765192046748,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,88615491,1.0,1785477765155197676,1785477765162837647,7374107,1785477765170211754,24795,1785477765170186959
dp_ag1,16,1128758,61,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,12467,1785477765183568678,1785477765184697436,55,1785477765192059076,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,86659784,1.0,1785477765161708889,1785477765162837647,7374107,1785477765170211754,12467,1785477765170199287
dp_ag1,16,9005643,62,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,47574,1785477765175691793,1785477765184697436,55,1785477765192023969,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,86956116,1.0,1785477765153832004,1785477765162837647,7374107,1785477765170211754,47574,1785477765170164180
dp_ag1,16,9328681,63,7374107,1785477765192071543,1,dp_param_allgather,16,1785477765174883871,54611,1785477765175368755,1785477765184697436,55,1785477765192016932,dp_param_allgather:pg=7,3,98621440,same_rank_edp_ag0,87315269,1.0,1785477765153508966,1785477765162837647,7374107,1785477765170211754,54611,1785477765170157143
dp_rs,16,130198382,48,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,99888,1785477762735531346,1785477762865729728,55,1785477762881595397,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762707627753,1785477762844985531,15965557,1785477762860951088,99888,1785477762860851200
dp_rs,16,130157463,49,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,102349,1785477762735572265,1785477762865729728,55,1785477762881592936,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762702213911,1785477762844985531,15965557,1785477762860951088,102349,1785477762860848739
dp_rs,16,131148234,50,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,85004,1785477762734581494,1785477762865729728,55,1785477762881610281,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762710539179,1785477762844985531,15965557,1785477762860951088,85004,1785477762860866084
dp_rs,16,131250498,51,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,72353,1785477762734479230,1785477762865729728,55,1785477762881622932,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762708176938,1785477762844985531,15965557,1785477762860951088,72353,1785477762860878735
dp_rs,16,130596989,52,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,122970,1785477762735132739,1785477762865729728,55,1785477762881572315,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762712582800,1785477762844985531,15965557,1785477762860951088,122970,1785477762860828118
dp_rs,16,130549358,53,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,115351,1785477762735180370,1785477762865729728,55,1785477762881579934,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762715346648,1785477762844985531,15965557,1785477762860951088,115351,1785477762860835737
dp_rs,16,130676394,54,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,81883,1785477762735053334,1785477762865729728,55,1785477762881613402,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762707248576,1785477762844985531,15965557,1785477762860951088,81883,1785477762860869205
dp_rs,16,129962323,55,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,94493,1785477762735767405,1785477762865729728,55,1785477762881600792,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762704163807,1785477762844985531,15965557,1785477762860951088,94493,1785477762860856595
dp_rs,16,650593,56,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,120167,1785477762865079135,1785477762865729728,55,1785477762881575118,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762819355902,1785477762844985531,15965557,1785477762860951088,120167,1785477762860830921
dp_rs,16,764871,57,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,0,1785477762864964857,1785477762865729728,55,1785477762881695285,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762838981975,1785477762844985531,15965557,1785477762860951088,0,1785477762860951088
dp_rs,16,711429,58,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,50860,1785477762865018299,1785477762865729728,55,1785477762881644425,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762842926256,1785477762844985531,15965557,1785477762860951088,50860,1785477762860900228
dp_rs,16,316943,59,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,89841,1785477762865412785,1785477762865729728,55,1785477762881605444,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762844985531,1785477762844985531,15965557,1785477762860951088,89841,1785477762860861247
dp_rs,16,192345,60,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,52817,1785477762865537383,1785477762865729728,55,1785477762881642468,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762842758017,1785477762844985531,15965557,1785477762860951088,52817,1785477762860898271
dp_rs,16,0,61,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,90198,1785477762865729728,1785477762865729728,55,1785477762881605087,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762844231933,1785477762844985531,15965557,1785477762860951088,90198,1785477762860860890
dp_rs,16,118312,62,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,4367,1785477762865611416,1785477762865729728,55,1785477762881690918,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762833673577,1785477762844985531,15965557,1785477762860951088,4367,1785477762860946721
dp_rs,16,62416,63,15965557,1785477762881695285,0,dp_grad_reduce_scatter,16,1785477762734479230,74601,1785477762865667312,1785477762865729728,55,1785477762881620684,dp_grad_reduce_scatter:pg=7,3,3155886080,pp_frontier,0,1.0,1785477762835093388,1785477762844985531,15965557,1785477762860951088,74601,1785477762860876487
edp_ag0,2,95472,48,53699277,1785477765088276844,0,expert_dp_param_allgather,2,1785477765034482095,103317,1785477765034482095,1785477765034577567,55,1785477765088173527,expert_dp_param_allgather:pg=1091,3,1887436800,same_rank_dp_ag0,10600,1.0,1785477765012622306,1785477765012717778,53699277,1785477765066417055,103317,1785477765066313738
edp_ag0,2,0,56,53699277,1785477765088276844,0,expert_dp_param_allgather,2,1785477765034482095,0,1785477765034577567,1785477765034577567,55,1785477765088276844,expert_dp_param_allgather:pg=1091,3,1887436800,same_rank_dp_ag0,59841,1.0,1785477765012717778,1785477765012717778,53699277,1785477765066417055,0,1785477765066417055
edp_ag0,2,30206,49,61929959,1785477765096453306,0,expert_dp_param_allgather,2,1785477765034493141,56691,1785477765034493141,1785477765034523347,55,1785477765096396615,expert_dp_param_allgather:pg=1093,3,1887436800,same_rank_dp_ag0,10520,1.0,1785477765012633352,1785477765012663558,61929959,1785477765074593517,56691,1785477765074536826
edp_ag0,2,0,57,61929959,1785477765096453306,0,expert_dp_param_allgather,2,1785477765034493141,0,1785477765034523347,1785477765034523347,55,1785477765096453306,expert_dp_param_allgather:pg=1093,3,1887436800,same_rank_dp_ag0,10560,1.0,1785477765012663558,1785477765012663558,61929959,1785477765074593517,0,1785477765074593517
edp_ag0,2,0,50,53847102,1785477765088380819,0,expert_dp_param_allgather,2,1785477765034512806,9796,1785477765034533717,1785477765034533717,55,1785477765088371023,expert_dp_param_allgather:pg=1095,3,1887436800,same_rank_dp_ag0,47400,1.0,1785477765012673928,1785477765012673928,53847102,1785477765066521030,9796,1785477765066511234
edp_ag0,2,20911,58,53847102,1785477765088380819,0,expert_dp_param_allgather,2,1785477765034512806,0,1785477765034512806,1785477765034533717,55,1785477765088380819,expert_dp_param_allgather:pg=1095,3,1887436800,same_rank_dp_ag0,46360,1.0,1785477765012653017,1785477765012673928,53847102,1785477765066521030,0,1785477765066521030
edp_ag0,2,13281,51,53834432,1785477765088361463,0,expert_dp_param_allgather,2,1785477765034513750,0,1785477765034513750,1785477765034527031,55,1785477765088361463,expert_dp_param_allgather:pg=1097,3,1887436800,same_rank_dp_ag0,38760,1.0,1785477765012653961,1785477765012667242,53834432,1785477765066501674,0,1785477765066501674
edp_ag0,2,0,59,53834432,1785477765088361463,0,expert_dp_param_allgather,2,1785477765034513750,3980,1785477765034527031,1785477765034527031,55,1785477765088357483,expert_dp_param_allgather:pg=1097,3,1887436800,same_rank_dp_ag0,10800,1.0,1785477765012667242,1785477765012667242,53834432,1785477765066501674,3980,1785477765066497694
edp_ag0,2,14567,52,53936593,1785477765088441974,0,expert_dp_param_allgather,2,1785477765034490814,73631,1785477765034490814,1785477765034505381,55,1785477765088368343,expert_dp_param_allgather:pg=1099,3,1887436800,same_rank_dp_ag0,10640,1.0,1785477765012631025,1785477765012645592,53936593,1785477765066582185,73631,1785477765066508554
edp_ag0,2,0,60,53936593,1785477765088441974,0,expert_dp_param_allgather,2,1785477765034490814,0,1785477765034505381,1785477765034505381,55,1785477765088441974,expert_dp_param_allgather:pg=1099,3,1887436800,same_rank_dp_ag0,11200,1.0,1785477765012645592,1785477765012645592,53936593,1785477765066582185,0,1785477765066582185
edp_ag0,2,23917,53,62367868,1785477765096908894,0,expert_dp_param_allgather,2,1785477765034517109,37363,1785477765034517109,1785477765034541026,55,1785477765096871531,expert_dp_param_allgather:pg=1101,3,1887436800,same_rank_dp_ag0,75401,1.0,1785477765012657320,1785477765012681237,62367868,1785477765075049105,37363,1785477765075011742
edp_ag0,2,0,61,62367868,1785477765096908894,0,expert_dp_param_allgather,2,1785477765034517109,0,1785477765034541026,1785477765034541026,55,1785477765096908894,expert_dp_param_allgather:pg=1101,3,1887436800,same_rank_dp_ag0,14840,1.0,1785477765012681237,1785477765012681237,62367868,1785477765075049105,0,1785477765075049105
edp_ag0,2,19047,54,54218803,1785477765088735677,0,expert_dp_param_allgather,2,1785477765034497827,135102,1785477765034497827,1785477765034516874,55,1785477765088600575,expert_dp_param_allgather:pg=1103,3,1887436800,same_rank_dp_ag0,10500,1.0,1785477765012638038,1785477765012657085,54218803,1785477765066875888,135102,1785477765066740786
